,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CW,0.22971895,0.22413793,0.23084845,0.23380506,0.1971944,0.21568182,0.22054484,0.21649845,0.23005462,0.2341347,0.23366393,0.2272927,0.22638252
GY,0.24440236,0.25392446,0.24612983,0.25333863,0.24435028,0.25646102,0.25346807,0.25731605,0.2653945,0.26172242,0.2575168,0.24866612,0.2409767
PA,0.27908444,0.27691296,0.28413394,0.31067702,0.30906522,0.31386364,0.33343795,0.34276012,0.34938172,0.34655702,0.33971503,0.32210785,0.3140732
PR,0.23211083,0.25458127,0.24745864,0.26097932,0.2605611,0.24269481,0.22271045,0.22957532,0.2330676,0.21238466,0.23476242,0.24606113,0.24031761
SR,0.2462627,0.24095239,0.24127965,0.24848847,0.23969568,0.23295455,0.25327978,0.2549673,0.26184797,0.2579248,0.25199297,0.23962714,0.22340092
CC,0.1818816,0.18390805,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.18407415,0.1831527,0.18560229,0.18503754,0.1781266,0.17983766,0.18376122,0.1874881,0.18959889,0.18416923,0.18485971,0.17902203,0.17767246
MU,0.25729188,0.26863712,0.256561,0.26622817,0.24833077,0.22457792,0.2110037,0.22760744,0.25098863,0.24449188,0.25478625,0.23956437,0.23366393
NF,0.18174872,0.1835468,0.18241313,0.18231347,0.17491654,0.17691559,0.18655452,0.18964642,0.19226664,0.19069739,0.18071684,0.17842571,0.17751554
PH,0.20573384,0.23566502,0.23755896,0.25367084,0.26040062,0.24133117,0.25632414,0.2568717,0.26002762,0.23987822,0.24643776,0.2472224,0.24125919
RE,0.23716033,0.23349753,0.23417048,0.25167763,0.23924628,0.25256494,0.20748855,0.21370533,0.21568012,0.21332622,0.24618667,0.22682191,0.23005462
LK,0.29037938,0.29648605,0.29569465,0.29439905,0.29673856,0.2947727,0.2986316,0.3142576,0.32160568,0.30136213,0.2979725,0.30277446,0.31156236
CU,0.20566739,0.21563219,0.21490267,0.2144708,0.20717771,0.21081169,0.20905781,0.20926173,0.21539766,0.21354592,0.22242796,0.2142364,0.21800263
BH,0.19131619,0.20351395,0.20506944,0.20543486,0.20037237,0.19483766,0.19553073,0.20970608,0.2097169,0.19788463,0.20667252,0.20127425,0.19634674
BD,0.20234536,0.20571429,0.2038735,0.19467145,0.19064586,0.18444805,0.18150148,0.18945597,0.19484025,0.2007407,0.20632729,0.19458917,0.19352207
JO,0.24812305,0.24433498,0.23476845,0.224902,0.20939265,0.2100974,0.20463248,0.21161048,0.21031323,0.21367146,0.21414223,0.21633922,0.21731216
MV,0.20075078,0.19474548,0.19430603,0.19659823,0.18942603,0.19029221,0.18429478,0.18761505,0.18931642,0.187245,0.1930199,0.18818656,0.18733916
MM,0.18613382,0.18778326,0.18925653,0.1892233,0.1822355,0.18113637,0.17538133,0.18012442,0.18203503,0.19361623,0.20453832,0.1998933,0.20149395
YE,0.22819082,0.23310345,0.23669523,0.238921,0.22454417,0.2210065,0.21806541,0.22278295,0.21131755,0.20955998,0.21662168,0.18489109,0.18194087
GF,0.22101521,0.21940887,0.19988705,0.20231214,0.19398433,0.19581169,0.19261189,0.19402653,0.19559349,0.19446363,0.19961081,0.19866925,0.19757077
HN,0.23330675,0.23704433,0.23111421,0.22217792,0.22451207,0.22977273,0.22418556,0.22513172,0.22864227,0.22123532,0.24311091,0.24389555,0.23890528
BG,0.21868978,0.22114943,0.21942064,0.21221182,0.22187981,0.21133117,0.20623313,0.20665905,0.20905781,0.20130563,0.2056682,0.19895174,0.19841819
CY,0.20872368,0.21428572,0.20879011,0.21486944,0.2260208,0.21840909,0.21960329,0.21802196,0.21768878,0.2060762,0.21728078,0.20353399,0.19888896
DK,0.23257591,0.2387849,0.23689456,0.24676101,0.23147792,0.23204546,0.22060762,0.22367167,0.22468771,0.22374615,0.22854811,0.2264453,0.22252212
DJ,0.24187762,0.25812808,0.24639559,0.26024848,0.22480097,0.22444806,0.223652,0.23300324,0.24295399,0.24766178,0.26897246,0.2613772,0.25896052
EE,0.2038735,0.20995075,0.20015281,0.20756096,0.20066127,0.20301948,0.21263574,0.20037453,0.21640198,0.20014437,0.20262381,0.20246689,0.19973636
FI,0.22028437,0.222266,0.22307488,0.21566673,0.20878275,0.21217532,0.2129182,0.2340824,0.23426025,0.22120394,0.22249074,0.21047015,0.20792794
GI,0.17743008,0.17914614,0.17689854,0.1760016,0.16936313,0.17918831,0.1833846,0.19009078,0.19079153,0.1895675,0.18592681,0.18256858,0.18168978
IR,0.23795761,0.24965517,0.23716033,0.24769118,0.25581023,0.26146105,0.23297344,0.23954168,0.21050154,0.22076455,0.25701463,0.24279706,0.23112172
IE,0.20008637,0.22696224,0.22971895,0.1936084,0.19427325,0.19191559,0.20591928,0.20665905,0.21134894,0.20877534,0.20817903,0.20325153,0.2041303
IL,0.26719156,0.26761904,0.26014882,0.27141052,0.26213405,0.2606818,0.24857196,0.24684188,0.2422949,0.24684577,0.2478501,0.24420941,0.2356726
KE,0.25450137,0.2497537,0.2455983,0.26689255,0.26434898,0.25256494,0.22481325,0.22125944,0.24138471,0.23827757,0.25061202,0.22732408,0.23350699
LV,0.2042057,0.20952381,0.20460434,0.21307555,0.20114279,0.20243506,0.19640952,0.19631182,0.19760215,0.19609566,0.20171364,0.1977277,0.19465193
LT,0.19908977,0.20288998,0.19928908,0.20364095,0.19655238,0.20301948,0.1970686,0.20037453,0.20171364,0.19935974,0.20183918,0.19719414,0.2240914
MG,0.24147896,0.24052545,0.24333932,0.24842203,0.21276322,0.21198052,0.2050091,0.21719672,0.2180968,0.21354592,0.21875589,0.21498965,0.2058565
YT,0.20586672,0.21142857,0.19935553,0.22410472,0.21764253,0.21814935,0.20937167,0.20323113,0.22406001,0.22490741,0.21370284,0.21426778,0.20617037
MZ,0.2333732,0.23382594,0.23324032,0.24596372,0.25260016,0.25022727,0.22522126,0.24182695,0.24122779,0.24414663,0.23724185,0.22854811,0.22945829
NO,0.21197927,0.22262725,0.22912098,0.23420371,0.21892655,0.22905844,0.22277321,0.21910113,0.21480133,0.21502103,0.21605675,0.20174502,0.2242797
PL,0.23443624,0.2324138,0.20825858,0.23772506,0.23285824,0.22691558,0.21750048,0.23522504,0.25051785,0.2240914,0.246783,0.24584144,0.25136527
RU,0.24254203,0.24617405,0.24101388,0.25088033,0.27561632,0.2797078,0.3070115,0.32200217,0.3432302,0.34210032,0.3300797,0.3284163,0.3266901
SD,0.21457046,0.21812809,0.2118464,0.21845725,0.21282743,0.19769481,0.1885004,0.20538945,0.20751993,0.20657837,0.21426778,0.20215304,0.1938987
SE,0.2592851,0.26078817,0.24519965,0.24981728,0.24431819,0.25016233,0.23454271,0.23008315,0.23385224,0.2302743,0.22518988,0.23149833,0.22572343
SY,0.21124843,0.21550082,0.22134742,0.20623215,0.20412815,0.20853896,0.20252965,0.20316765,0.20271797,0.1981357,0.19992468,0.20664114,0.20303182
VN,0.2244037,0.21123153,0.21729453,0.23294133,0.24412557,0.23996754,0.22992907,0.22906747,0.22876781,0.24838366,0.2857636,0.25067478,0.26184797
BZ,0.19530264,0.19871922,0.20726198,0.19925587,0.19144838,0.20094156,0.19273743,0.20113629,0.21075262,0.20215304,0.22701024,0.2195719,0.21191388
BM,0.17723075,0.17954023,0.17882533,0.17885855,0.17119285,0.17327923,0.16684452,0.16958675,0.17199172,0.17023413,0.17682506,0.17136401,0.17064214
BN,0.18633313,0.1872578,0.18327686,0.18437313,0.17976373,0.18204546,0.17196032,0.17536342,0.17713891,0.17607181,0.18683699,0.17776662,0.17698199
GE,0.2024118,0.20180623,0.20108299,0.20895621,0.21507448,0.20451298,0.19377315,0.19942233,0.20102316,0.19276881,0.20485218,0.19822986,0.19251773
RO,0.21815826,0.22095238,0.21709521,0.21965317,0.22281073,0.20808442,0.21040738,0.21135657,0.21489549,0.2174377,0.22672777,0.22434248,0.2210784
UA,0.24260846,0.24308702,0.24181117,0.24616304,0.25199023,0.25652596,0.24634361,0.24106519,0.23356977,0.23790094,0.23589228,0.24386416,0.24367586
KH,0.18713042,0.18847291,0.18799415,0.18802737,0.18480355,0.18288961,0.17999499,0.1868533,0.19254912,0.20077208,0.20230997,0.18906534,0.18194087
IS,0.19769451,0.19986863,0.198824,0.19972095,0.19318181,0.19496754,0.18959889,0.19675617,0.20428725,0.19892034,0.20595066,0.19518548,0.1938987
GW,0.19404027,0.20380953,0.19510332,0.2076274,0.19754751,0.20418832,0.18774717,0.19047165,0.19170171,0.19176449,0.19747661,0.19935974,0.18884565
KY,0.18433991,0.18683086,0.17882533,0.18098465,0.1736004,0.18775974,0.18140732,0.18406019,0.18592681,0.18416923,0.18683699,0.18168978,0.18134455
SV,0.20540163,0.20768473,0.20619893,0.2061657,0.19831793,0.21068181,0.19471471,0.19739097,0.20340845,0.20171364,0.21354592,0.2125102,0.21323207
NI,0.20540163,0.21251231,0.2110491,0.21101588,0.20724191,0.20698053,0.19060323,0.19745445,0.19860649,0.20406754,0.19935974,0.19819848,0.1983554
GU,0.20021926,0.20561576,0.22307488,0.22390538,0.1923472,0.19444805,0.19345929,0.21891068,0.21498965,0.2144247,0.2200113,0.21574289,0.19826125
TZ,0.25436848,0.25405583,0.24466813,0.25446814,0.2499679,0.24262987,0.22481325,0.23084491,0.23243989,0.23925051,0.25720292,0.23940745,0.23620614
KM,0.20865723,0.20945813,0.1960335,0.22383894,0.21404725,0.21548702,0.21263574,0.21103917,0.21210219,0.20915197,0.21492687,0.19380453,0.19826125
SC,0.21928775,0.21996716,0.21191283,0.22430404,0.21796353,0.22425325,0.22082731,0.22354472,0.22415416,0.22158056,0.23507626,0.22180027,0.22352646
CK,0.18580161,0.18732348,0.1991562,0.19593382,0.19392014,0.1926948,0.19885758,0.20653209,0.19932835,0.1981357,0.20409892,0.19433808,0.19349068
ME,0.1826789,0.18397373,0.19078466,0.19852501,0.21009886,0.19165584,0.17999499,0.17898178,0.1855188,0.18693113,0.19198418,0.1863662,0.18727638
FO,0.19217992,0.19372742,0.19257857,0.19301043,0.18660118,0.18873377,0.18366706,0.19085254,0.18887703,0.1833846,0.18991275,0.18432616,0.18310213
GL,0.18287821,-999.0,-999.0,-999.0,-999.0,-999.0,0.17230557,0.17523646,0.18256858,0.18055992,0.1925805,0.18212919,0.18134455
ER,0.20008637,0.20292282,0.18885788,0.19586739,-999.0,-999.0,0.18664867,-999.0,0.18206641,0.1799322,0.1857071,0.18005775,0.1812504
SO,0.20580028,0.20706075,0.20805927,0.20981994,0.20249102,0.20386364,0.17023413,0.18539326,0.20227857,0.19546795,0.21715523,0.22744963,0.2217061
TC,0.18487144,0.18735632,0.18148296,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,0.20679688,0.21228243,0.20613249,0.20636502,0.19899204,0.19626623,0.18966167,0.19218561,0.19487163,0.19292574,0.19844957,0.19374177,0.20623313
MP,0.19676434,0.20236453,0.20088366,0.2011162,0.19382383,0.19600649,0.19041492,0.19777185,0.20017576,0.19910866,0.22117256,0.21671584,0.19917142
PW,0.19676434,0.20236453,0.20088366,0.2011162,0.19382383,0.19600649,0.18470278,0.18755157,0.18984997,0.18865733,0.19477747,0.18950474,0.18947336
IQ,0.18354262,0.19839081,0.19623281,0.1831772,0.18178608,0.1887987,0.18991275,0.19028121,0.19374177,0.19104262,0.20475802,0.20591928,0.20610759
KP,0.17955618,0.1810509,0.17988838,0.18018736,0.17260529,0.17412338,0.16853933,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,0.20945813,-999.0,-999.0,0.1973228,-999.0,-999.0,0.20202501,0.21153726,0.21047015,0.22566067,0.21772017,0.2174377
PY,-999.0,0.18811166,0.1869311,0.18603416,0.17905752,0.18172078,0.17541271,0.17853743,0.18062268,0.17911619,0.18564434,0.1797439,0.17895927
KI,-999.0,-999.0,0.20201315,0.21373995,0.21533129,0.21568182,0.23030569,0.23357455,0.23112172,0.22114117,0.22631976,0.21175694,0.21084678
TV,-999.0,-999.0,0.19902332,0.20483689,0.19754751,0.19503246,0.2058879,0.20894432,0.21134894,0.20130563,0.20751993,0.19097985,0.19013244
FK,-999.0,-999.0,-999.0,0.18649924,0.17912173,0.18146104,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,0.18396893,0.18561688,0.17927311,0.17815654,0.18391815,0.18216057,0.18875149,0.18049714,0.18206641
NU,-999.0,-999.0,-999.0,-999.0,0.18557397,0.18795455,0.18115623,0.1836793,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.21232189,0.21459405,0.2161509,0.21241604,0.21928944,0.1846714,0.19945389
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.17105016,0.17561734,0.17782938,0.1754441,0.18197225,0.17644843,0.17572658
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.18034022,0.17820601,0.18485971,0.1780177,0.17685644
