,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
GN,65.457405,134.85468,121.28008,53.690582,58.471073,118.03901,57.99268,112.714584,57.870903,53.365257,58.50225,54.134182,59.10645
KW,52.396156,113.56735,106.15383,54.792965,50.91341,98.54326,47.65484,97.94425,39.837776,44.49599,48.397614,47.371887,45.7042
OM,78.913895,166.63501,165.08945,78.745674,78.25671,164.46648,78.843994,153.94289,76.67677,76.83435,76.376236,75.87295,74.932465
PK,72.97594,152.52515,152.23549,72.73593,72.35264,150.74405,76.0822,145.69777,74.249756,74.94077,75.63134,74.39312,73.634415
PE,58.609344,118.01169,117.14731,60.87412,62.698566,129.1374,62.072582,121.944984,65.67829,66.070206,67.36494,65.26855,65.759
QA,55.125847,117.972115,117.75733,57.103027,52.614273,109.12468,48.97372,109.32081,50.34116,52.100037,56.455574,65.8452,67.20901
UY,75.04412,158.75264,154.32353,71.35871,66.088585,134.95251,67.396255,129.42026,66.88284,65.51152,67.62051,65.753494,66.699
AW,56.668606,95.30266,95.14084,53.34386,53.970585,106.006485,50.528946,98.47504,50.32835,47.41876,53.420837,52.81253,48.79366
CR,63.026447,125.84204,121.7219,60.57197,61.564865,114.904205,54.858376,114.51842,60.28221,62.679058,64.5124,66.56713,65.50264
CW,56.767494,119.91707,113.95249,51.038616,58.80409,112.87721,48.34578,99.60238,50.244953,47.162388,52.520935,52.829407,48.967953
GY,44.45305,74.176605,72.85155,37.71617,39.262974,80.98913,40.36339,80.478775,40.99391,38.055878,41.907852,40.798145,40.03284
PA,79.61301,156.00635,160.89304,76.58389,75.19597,151.93506,74.81779,147.70776,74.35864,73.24241,75.006065,72.67979,73.13325
PR,71.170364,137.51955,133.00623,61.53789,59.270428,117.99993,64.70516,128.53664,65.27494,57.248646,57.647655,60.57337,60.406567
SR,44.867252,75.32633,74.89167,39.33504,40.833668,87.58846,41.760124,82.648735,42.77308,39.45194,43.359062,42.587086,41.955532
CC,64.0,127.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,59.99299,102.0,114.53473,64.09339,58.217392,103.95168,62.837715,124.4987,63.23471,59.371372,45.339798,45.99883,49.451904
MU,65.515884,135.05789,140.01988,65.55952,67.10754,140.2109,69.65781,137.25525,62.86303,64.297386,67.22957,68.023926,68.26138
NF,43.0,90.0,96.0,49.0,47.0,98.0,31.464489,62.171406,30.41829,29.47321,47.0,37.272556,42.446877
PH,58.41762,120.613495,111.76875,58.7946,62.995037,128.71901,63.52761,129.239,65.14517,63.86508,65.346504,64.73088,65.83989
