,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
NAB,0.13433848,0.14444506,0.13219428,0.15983489,0.17340517,0.17614938,0.18257019,0.19261402,0.19323443,0.18974906,0.17432658,0.1529277,0.1508393
NL,0.2207642,0.22091438,0.21896316,0.21926709,0.21577415,0.22172642,0.21541815,0.2165834,0.22389941,0.22014226,0.22545154,0.22375269,0.21778977
NG,0.2039868,0.2125653,0.22230098,0.21464323,0.21379276,0.22485267,0.21873698,0.21881846,0.21863973,0.21018459,0.2146041,0.20820735,0.21311827
ST,0.101419225,0.07511179,0.07969243,0.075463995,0.110236645,0.094639935,0.100306995,0.10056056,0.095918365,0.08188125,0.07600306,0.076951414,0.06469705
SN,0.15926974,0.16602418,0.17957713,0.16990764,0.16632962,0.16466624,0.16543593,0.15504819,0.15225911,0.15477653,0.15554614,0.17737667,0.18096317
SL,0.060065467,0.10727412,0.11264164,0.11092149,0.04126071,0.047512233,0.08746295,0.08901175,0.11497047,0.11791949,0.10708635,0.10288442,0.101264715
ZA,0.22052902,0.2269096,0.21375147,0.22102384,0.2184875,0.22835898,0.21298781,0.21111201,0.22494444,0.22201109,0.23055144,0.21551655,0.21462288
TG,0.18927051,0.19890474,0.20350142,0.20249501,0.202661,0.2219196,0.2042747,0.1963688,0.20241159,0.18277085,0.19957136,0.18973298,0.19566184
AE,0.228544,0.22636913,0.22832415,0.22945787,0.22770867,0.22538476,0.21142754,0.21265613,0.21447363,0.22169313,0.22689393,0.21958788,0.21957225
AI,0.046341594,0.04963553,-999.0,-999.0,0.044196494,0.053474873,0.05563619,0.058485452,0.058361385,0.056781597,0.08948543,0.087547965,0.08658187
BS,0.18905972,0.20197055,0.20619471,0.21373539,0.19204547,0.18818468,0.17477903,0.18130566,0.19087453,0.19777294,0.20379321,0.20505479,0.21245828
VG,0.058818813,0.059232306,0.041944586,0.041546296,0.056290865,0.05906741,0.052362554,0.054301947,0.053947415,0.053518407,0.09095031,0.094237775,0.09240165
DM,0.097690925,0.10351956,0.0864823,0.08290638,0.085325815,0.09204878,0.085895516,0.09153431,0.09916728,0.09797967,0.11774558,0.08595202,0.12084241
GP,0.162377,0.16395995,0.15408982,0.16513278,0.1561427,0.15942244,0.16145593,0.15031287,0.15382071,0.15099294,0.16624703,0.1631531,0.16229513
AN,0.15615284,0.15560952,0.14791936,0.13105632,0.12284216,0.1296891,0.12810937,0.1304848,0.13166212,0.13023129,0.14462748,0.14274545,0.14222899
KN,0.05998795,0.079647176,0.07548441,0.07641486,0.07639687,0.07287012,0.06936167,0.08448425,0.085528195,0.08503817,0.10541906,0.10227994,0.09960967
VI,0.0784287,0.08768948,0.06631161,0.06476451,0.075933605,0.078474835,0.077653855,0.08175299,0.0821554,0.07929049,0.08580325,0.09287939,0.09165021
