,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
PL,13.852995,13.633891,9.281351,22.91621,23.59758,22.220573,16.397152,19.22971,23.704845,17.713776,21.409588,18.871738,23.560349
RU,21.558365,21.87907,21.097662,23.843847,32.21309,35.48954,40.50221,42.866913,49.450344,50.124695,48.143383,46.870407,45.766006
SD,18.035099,18.547777,13.69857,12.761347,12.967615,9.972339,6.999981,11.147524,10.738381,9.454037,14.969051,8.871112,8.044735
SE,26.726845,27.131996,23.941967,25.611652,26.891787,29.256191,23.06514,20.400753,20.995941,20.064213,15.488778,18.80381,16.136665
SY,12.183986,13.947394,17.371857,10.191171,11.724445,11.745701,11.030606,9.72595,8.752967,10.983292,8.460332,12.699569,10.725611
VN,16.646152,13.248611,14.447082,17.757647,24.617065,23.133287,22.233618,21.726557,21.258049,24.473549,32.162796,24.487827,26.393448
BZ,4.655316,4.1413393,11.232868,4.1449113,4.2502794,5.8966837,9.414547,11.015975,12.783637,11.175884,15.427462,14.280474,13.470665
BM,-0.73158824,-0.7172847,-0.6066754,-0.82142675,-0.86781156,-0.81287944,-0.88303435,-0.8644954,-0.8613547,-0.6105113,-0.60779154,-0.78464246,-0.7350688
BN,3.0962245,3.0905902,2.9942298,2.8773901,3.8969507,4.762599,3.19107,3.177075,3.3107853,3.0202556,4.46513,3.133907,2.9711041
GE,5.5749483,4.6530266,4.994909,5.217088,7.322057,3.5378647,2.3153903,2.2320766,0.75405264,2.5750175,1.8638587,3.716187,3.53343
RO,14.533795,12.886285,9.498171,10.080163,11.949631,9.011612,11.790495,10.699209,13.351991,18.051464,18.708147,17.654701,16.409891
UA,15.828609,15.995223,13.891453,14.144782,15.942874,18.043,20.763569,18.95415,18.575197,22.655895,20.998808,23.166105,23.367617
KH,4.6539664,4.757223,4.4852476,4.5045276,5.121779,4.3568134,5.546957,5.269548,6.849992,8.083441,6.9274035,6.024918,4.690707
IS,6.130125,6.1072083,6.2948823,6.2565374,6.3134923,6.393368,6.442322,7.4376183,8.1939945,7.3024845,7.3778467,6.473173,6.4221115
GW,4.433941,8.724212,5.489156,7.728196,7.132303,8.116349,6.2530155,6.4752584,4.568168,4.654993,4.3232327,6.158736,4.517701
KY,-0.11303377,0.0060579777,-0.6066754,0.23551357,-0.005106449,1.3036969,2.9241982,2.7530375,2.7281458,2.8087826,2.1734238,2.1702292,1.7776575
SV,8.775103,8.8714695,8.767294,8.8931675,8.842387,9.815891,5.756425,5.8969126,6.0495834,5.8107767,7.898478,8.572645,8.7520275
NI,8.69272,8.903463,8.812408,8.931893,9.557756,8.3902855,3.9137893,4.7457075,4.319688,5.7273498,5.0693808,5.5753784,6.0779305
GU,5.122871,5.990268,11.079575,9.694883,4.538226,4.1747155,5.6937485,10.305368,8.967949,8.700149,8.268584,8.890642,5.474268
TZ,24.930645,23.685272,18.311922,18.920502,19.992065,20.307072,18.831821,19.968664,20.113567,20.952734,24.768635,20.405565,19.039972
KM,6.052686,5.996989,2.2308505,7.787114,9.885636,9.963713,9.814901,8.9771185,8.718814,8.665485,8.459047,5.322679,5.5382442
SC,12.868408,13.188108,10.5671215,11.039194,11.135853,13.728723,13.447084,13.6827345,13.667769,13.655022,14.779506,12.984742,12.990978
CK,0.4696653,0.5363451,2.7551162,2.2382119,2.8837976,1.9721141,3.1374755,3.7146192,1.9915426,1.8108988,1.6785524,1.4812858,1.483366
ME,0.9070871,1.0188658,2.3737173,3.2505088,7.979622,4.7892866,2.512852,2.0294313,2.6181967,3.1958184,2.9702854,3.0790346,2.619361
FO,4.423337,4.4059625,4.583706,4.568982,4.551522,4.4655266,4.4731107,5.4449987,4.719141,3.9229343,4.2241893,4.049857,4.129193
GL,0.7885821,-999.0,-999.0,-999.0,-999.0,-999.0,0.5850988,0.6264061,0.81869614,0.7921338,1.1473045,0.86921895,0.80808425
ER,7.0593014,7.683526,2.2840476,4.313412,-999.0,-999.0,4.8102465,-999.0,1.5225981,1.2205102,1.5497593,1.7570618,2.3992743
SO,6.9109654,6.692387,6.830062,7.6259212,7.6426325,8.092283,0.92842114,4.032387,5.387188,3.584322,7.0687776,11.6594,9.481768
TC,0.24264348,0.30606604,0.6371294,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,4.478094,6.3455873,5.216791,5.509413,5.6409945,3.4805021,3.2532592,3.4221396,3.178996,3.0417283,3.0383015,2.9541407,5.8185797
MP,4.583441,5.1543164,5.270397,5.5432796,5.402216,5.9652953,5.769271,6.773444,6.7722597,6.7733335,9.67766,9.754998,6.731613
PW,4.617467,5.4411564,5.2968454,5.5448375,5.3651404,5.8357897,4.05609,4.104457,4.134919,4.1783457,3.7216814,3.7385845,3.8437767
