,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
WS,4.069271,1.9521626,4.853225,4.569227,1.1499865,2.7765508,3.042278,1.6507282,2.2116077,1.3584868,1.7572727,0.92226446,0.83999985
SA,4.8059783,2.4705727,6.584885,4.402541,0.76565737,1.3207288,1.0334936,1.3708298,1.6554309,1.875344,2.9043555,2.5834875,1.698375
SG,3.824909,2.528029,3.3493686,3.64321,0.9418407,3.4049728,4.5777545,2.1531496,2.4351141,2.4508307,3.1480215,1.1949592,1.5235257
SB,5.191454,2.297466,4.0044546,3.8652813,1.2815624,2.6292632,3.317043,1.4569063,1.6990249,1.9540318,1.8397039,1.0250769,1.3103389
KR,3.599909,1.6348339,3.7316172,3.4677577,1.0157894,2.1550226,2.5703654,2.1819673,2.0595145,2.0136166,2.6867018,0.85344213,0.98543876
TW,3.4313133,1.2440057,3.6327078,2.8758717,0.8939009,1.6205256,2.2644842,1.6353248,2.2847178,1.8372037,1.4535475,0.8532639,0.8069425
TH,3.785089,2.3180947,1.5208057,1.8339784,0.4817864,0.8914839,0.9461064,1.5076954,1.4223578,1.2058231,1.1918255,1.2708762,1.4376963
TO,3.8880866,2.1576126,4.3071375,4.91549,1.1510757,2.4847202,2.654241,1.9965831,2.2042675,1.5910033,1.749304,0.97441036,0.92719334
VU,3.7649047,1.7799093,3.719718,4.1864157,1.3123126,2.9657764,3.6956856,1.590078,1.4243588,1.2069131,1.1916045,0.84499496,0.76308674
WF,4.617689,1.7811118,3.274793,4.239698,0.77453935,1.5705982,2.202691,1.5724384,1.9325306,1.7134852,1.583992,1.1872407,1.1274967
AO,2.3002744,1.8310316,3.2060204,2.5412073,0.689321,2.0248382,1.4372306,1.2887096,1.3222173,2.5221622,1.058722,2.467852,1.4100207
AR,3.1832485,1.8081623,4.206213,5.528882,0.42137235,0.9752085,1.6625462,1.6524701,1.5351945,1.3166295,1.4624741,1.1777031,1.044961
BJ,1.9242077,1.2175702,1.9240922,2.354798,0.64514023,1.2738945,1.5852937,1.1984069,1.4668915,1.0402783,1.4829143,0.7953309,0.53849316
BR,3.249844,2.8935266,3.4006531,4.513164,0.9626508,2.5905783,2.5141375,2.4800198,1.537087,1.436351,1.6607023,3.1327426,2.2916858
CM,4.3233957,1.9008708,5.175648,4.395664,1.0456463,3.188878,2.5583897,2.0886319,1.8702675,3.0044231,1.6803322,2.0187342,1.858708
CV,3.9501257,3.3128712,3.6262054,4.108908,0.6638258,1.9553524,1.9210482,2.4453273,1.0872359,0.942971,0.95120054,3.3805623,2.0983942
CN,2.581414,1.9535029,4.1491094,3.7120302,0.7215485,1.5618743,2.2096832,1.9303625,1.86462,1.9981494,2.7556376,0.8072651,0.6902541
CD,3.227596,1.724165,2.8773122,3.7185876,0.9793758,2.6285203,2.742142,1.8317207,1.9944173,2.3276517,2.0846746,2.2481747,2.0137
