,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
AU,4.238968E-9,3.4463967E-9,2.7823095E-9,2.3335265E-9,1.8271152E-9,1.2145736E-9,1.360649E-9,1.33652E-9,1.3863053E-9,1.1210155E-9,1.0670341E-9,1.0902851E-9,1.0003838E-9
CA,3.0155074E-9,2.0548099E-9,1.976443E-9,1.5732033E-9,1.1505054E-9,8.473326E-10,8.666469E-10,8.506531E-10,8.8399965E-10,7.4387746E-10,7.528531E-10,7.3697826E-10,6.843864E-10
FJ,1.3215383E-10,1.12080636E-10,1.1688696E-10,9.680367E-11,8.543365E-11,8.371001E-11,5.251999E-11,5.3625243E-11,5.2042388E-11,2.4120097E-11,2.2691552E-11,2.7196235E-11,2.2979176E-11
PF,1.5069153E-10,1.00588336E-10,7.179477E-11,4.7614898E-11,3.5204176E-11,2.4890924E-11,2.4992126E-11,2.548001E-11,1.675923E-11,1.4530189E-11,1.9807184E-11,2.3997696E-11,2.1300357E-11
HK,1.8433823E-8,1.2937687E-8,1.0084159E-8,8.843227E-9,7.665921E-9,5.9692984E-9,5.8687943E-9,5.5417324E-9,5.0653677E-9,3.8501877E-9,3.2818237E-9,3.2965672E-9,2.9250258E-9
IN,3.1189369E-9,2.4515192E-9,2.1570632E-9,2.171866E-9,1.8210196E-9,1.496359E-9,1.5660301E-9,1.5543566E-9,1.630761E-9,1.7910596E-9,1.9772868E-9,2.0515003E-9,2.0363748E-9
ID,1.6770073E-9,1.1798025E-9,9.24001E-10,8.627118E-10,8.2075013E-10,6.6021566E-10,5.563741E-10,5.282653E-10,5.3816257E-10,4.9068355E-10,4.98858E-10,6.5112365E-10,6.9809636E-10
JP,2.3353044E-8,1.6168809E-8,1.2342423E-8,1.1125746E-8,9.769056E-9,5.99286E-9,5.8816294E-9,5.15727E-9,5.1210125E-9,4.259605E-9,3.7829313E-9,3.4498235E-9,3.1200762E-9
MY,9.647588E-9,8.243939E-9,6.594569E-9,6.3853265E-9,5.5572675E-9,4.478138E-9,4.8773594E-9,4.7700333E-9,4.8622293E-9,3.975793E-9,3.7764356E-9,3.4005971E-9,3.1435323E-9
MH,1.8726493E-11,1.3427793E-11,8.923593E-12,4.14568E-12,4.0472226E-12,2.1195545E-12,4.1528924E-12,5.6384094E-12,3.2704382E-12,2.7626217E-12,3.249316E-12,5.3431226E-12,4.952705E-12
NC,1.3704286E-10,1.0571321E-10,7.49108E-11,7.249436E-11,6.6957453E-11,5.80912E-11,5.2750658E-11,4.664246E-11,4.741918E-11,2.6412476E-11,2.511327E-11,3.1776148E-11,2.5893766E-11
NZ,2.0721767E-9,1.6956782E-9,1.1484387E-9,9.880978E-10,8.3398854E-10,5.9464295E-10,6.39864E-10,6.3653677E-10,7.308444E-10,6.3713435E-10,6.015504E-10,6.897567E-10,5.5481225E-10
PG,1.9412989E-10,1.4258279E-10,9.690274E-11,1.0446394E-10,9.028498E-11,7.712092E-11,7.69351E-11,6.9180356E-11,8.8618585E-11,6.409432E-11,5.667321E-11,6.737859E-11,6.238605E-11
WS,5.609366E-11,4.4149517E-11,2.6740716E-11,1.5710289E-11,9.337968E-12,6.373284E-12,7.0132108E-12,7.2869575E-12,7.821022E-12,5.6586706E-12,6.251687E-12,5.335527E-12,5.836639E-12
SA,4.2623807E-9,3.54433E-9,2.7841864E-9,3.02298E-9,2.956619E-9,1.9238144E-9,1.8829673E-9,1.9693212E-9,2.140754E-9,1.8743567E-9,1.7324054E-9,1.8924353E-9,1.8314954E-9
SG,1.0573967E-8,8.451236E-9,6.975071E-9,6.7194885E-9,6.047907E-9,4.6422364E-9,4.9449076E-9,4.9008446E-9,4.9138125E-9,4.1709587E-9,3.7905936E-9,4.2571773E-9,4.078013E-9
SB,3.0636525E-11,2.0711084E-11,2.2713277E-11,2.8334873E-11,2.7731714E-11,2.7750172E-11,2.8755923E-11,2.4323436E-11,2.3628648E-11,1.7235949E-11,1.42389095E-11,1.5260529E-11,1.5798505E-11
KR,1.3241694E-8,9.634509E-9,7.648433E-9,7.560705E-9,6.3550867E-9,5.3431446E-9,5.793263E-9,5.6856657E-9,5.7801834E-9,5.0095625E-9,4.686739E-9,4.4458406E-9,4.0970214E-9
TW,1.1589689E-8,7.799473E-9,5.7968244E-9,5.6148304E-9,4.655111E-9,3.2882523E-9,3.415406E-9,3.0888887E-9,3.0570144E-9,2.781347E-9,2.532766E-9,2.5067068E-9,2.3536035E-9
TH,2.6821154E-9,2.0584605E-9,1.5114892E-9,1.2222723E-9,1.113374E-9,7.7963397E-10,7.6509554E-10,7.8449763E-10,8.055679E-10,7.5203765E-10,7.2398737E-10,6.845324E-10,6.3748073E-10
TO,2.706099E-11,1.6265995E-11,1.1685692E-11,7.9197985E-12,7.513714E-12,3.9849044E-12,3.6225142E-12,5.7171984E-12,7.6502285E-12,4.7267407E-12,6.0992765E-12,7.362319E-12,6.87548E-12
VU,4.9306326E-11,3.5039825E-11,3.1502773E-11,1.771348E-11,7.31568E-12,9.5044875E-12,1.0684656E-11,1.46984E-11,1.7152505E-11,1.2517263E-11,1.2324485E-11,1.1352478E-11,1.1754564E-11
WF,2.290831E-12,9.918598E-13,1.0274551E-12,6.0685604E-13,1.1089378E-12,8.781237E-13,1.4780615E-12,2.3611848E-12,1.5634997E-12,1.1386286E-12,9.552967E-13,2.1519354E-13,2.4262886E-13
AO,2.738737E-10,2.088045E-10,1.6862771E-10,1.9815442E-10,1.6679594E-10,1.3001987E-10,1.724705E-10,2.8053862E-10,2.5995597E-10,1.8050018E-10,1.6403683E-10,1.3279791E-10,8.707515E-11
AR,1.986358E-9,1.0877949E-9,9.329097E-10,8.6372115E-10,7.801922E-10,5.7528216E-10,6.2454225E-10,6.3804084E-10,6.387018E-10,4.87047E-10,3.76758E-10,4.1093537E-10,3.8706977E-10
BJ,3.0049851E-10,1.669762E-10,1.2040041E-10,1.2185064E-10,1.0139154E-10,9.752444E-11,1.447437E-10,1.1700618E-10,1.5635838E-10,1.2625859E-10,1.4631425E-10,1.4932926E-10,1.4938076E-10
BR,1.1187882E-8,6.2694054E-9,5.394495E-9,4.889514E-9,4.560234E-9,3.5009262E-9,3.6025747E-9,3.7178478E-9,3.6531302E-9,2.855473E-9,2.324161E-9,2.5552607E-9,2.3502609E-9
CM,3.202657E-10,2.089802E-10,1.6714197E-10,1.332557E-10,1.1077865E-10,9.8725216E-11,8.572551E-11,9.0426146E-11,9.2580874E-11,3.6503123E-11,6.6914446E-11,7.047102E-11,9.76715E-11
CV,2.2351282E-11,1.8024277E-11,2.45565E-11,2.5354262E-11,1.9014927E-11,1.4354366E-11,1.575614E-11,9.0681716E-12,9.74282E-12,5.2673326E-12,6.574569E-12,6.272932E-12,8.859268E-12
CN,5.607277E-8,4.5988138E-8,4.0202252E-8,3.761337E-8,3.334467E-8,2.798956E-8,2.9157007E-8,2.8211455E-8,2.8263013E-8,2.5357389E-8,2.3224313E-8,2.295534E-8,2.1608773E-8
CD,2.453325E-11,1.3215971E-11,1.3660687E-11,1.1139273E-11,1.4963376E-11,1.0969731E-11,1.2629534E-11,1.4895312E-11,1.4161991E-11,5.4056677E-12,4.136714E-12,3.3904956E-12,3.7024637E-12
CG,2.0867022E-10,1.5644856E-10,1.7043426E-10,1.3570625E-10,8.876577E-11,8.040435E-11,9.823756E-11,1.3584406E-10,1.7076993E-10,1.447981E-10,1.1894964E-10,1.3034485E-10,1.0611372E-10
CI,5.803848E-10,3.8391612E-10,3.4647604E-10,3.1690145E-10,3.222199E-10,2.0144032E-10,1.8989205E-10,2.0142055E-10,2.563927E-10,2.2030805E-10,1.9015615E-10,1.7544122E-10,1.3938008E-10
GQ,3.312368E-11,2.5513125E-11,1.9460905E-11,2.016719E-11,1.7348152E-11,1.5899922E-11,1.7356417E-11,1.2655079E-11,2.3350249E-11,2.196203E-11,1.8020533E-11,3.0582627E-11,2.663269E-11
GA,1.8107289E-10,1.2254138E-10,1.0562398E-10,7.608684E-11,4.5156708E-11,3.5866775E-11,4.4042544E-11,4.270262E-11,3.2282847E-11,2.6007406E-11,3.3606704E-11,3.6316818E-11,3.0332573E-11
GM,1.932822E-11,1.3258045E-11,1.6582716E-11,1.8750244E-11,1.3440797E-11,1.1038989E-11,1.906465E-11,2.928085E-11,3.3738033E-11,2.2593602E-11,1.04125025E-11,8.283108E-12,8.183911E-12
GH,5.4612775E-10,3.7304007E-10,3.103911E-10,2.8515326E-10,3.031529E-10,2.1918485E-10,1.867258E-10,1.7427922E-10,1.9124996E-10,1.8640102E-10,1.4991429E-10,1.6419188E-10,1.3670819E-10
