,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
LC,97.64698,97.818184,97.99394,97.994156,97.9789,98.077934,98.13435,98.13845,98.145996,98.179634,98.18276,98.19349,98.21352
VC,97.64525,97.8155,97.99146,97.99105,97.97618,98.07651,98.13299,98.13724,98.14505,98.178665,98.18288,98.193214,98.21313
TT,97.66655,97.831985,98.00418,98.00734,97.99141,98.08685,98.13991,98.14463,98.15397,98.1855,98.18738,98.196785,98.216805
CL,97.83955,97.95495,98.087524,98.091286,98.06784,98.15239,98.20788,98.21467,98.222176,98.268005,98.254166,98.280815,98.31759
CO,97.733665,97.88649,98.04399,98.05651,98.03677,98.12342,98.18178,98.18636,98.20327,98.24604,98.25287,98.2741,98.29361
EC,97.69063,97.844955,98.00883,98.0104,98.00016,98.09968,98.14624,98.15174,98.15698,98.19221,98.199745,98.20843,98.228325
GN,97.650856,97.81673,97.99554,97.993744,97.97931,98.07844,98.132645,98.13775,98.145546,98.17951,98.18364,98.194145,98.2142
KW,97.64967,97.81749,97.99373,97.99354,97.978004,98.07835,98.13446,98.137726,98.146645,98.18036,98.18362,98.194534,98.214554
OM,97.69497,97.88245,98.057304,98.077484,98.0558,98.13999,98.197365,98.21235,98.22128,98.23949,98.25068,98.266464,98.28202
PK,97.68939,97.852585,98.02622,98.03493,98.02902,98.12098,98.1633,98.171585,98.1777,98.21608,98.22441,98.238884,98.26143
PE,97.727715,97.879585,98.03025,98.03101,98.01602,98.1115,98.16474,98.17217,98.18136,98.21702,98.21854,98.23275,98.25631
QA,97.647026,97.8159,97.99196,97.991486,97.976364,98.07675,98.13232,98.135956,98.144455,98.1789,98.18209,98.19829,98.2368
UY,97.69303,97.85303,98.02271,98.021675,98.01335,98.110985,98.16859,98.170746,98.17981,98.211525,98.21194,98.22515,98.24478
AW,97.64813,97.814224,97.99007,97.99067,97.977425,98.07737,98.13296,98.137115,98.144775,98.17888,98.18254,98.19314,98.2133
CR,97.665695,97.83363,98.00205,98.00369,97.99088,98.08685,98.143524,98.145615,98.15448,98.18804,98.19202,98.20254,98.2217
CW,97.653435,97.8212,97.99415,97.99147,97.97577,98.07668,98.13335,98.13759,98.145035,98.17924,98.18318,98.193146,98.21327
GY,97.64737,97.81452,97.991135,97.99136,97.9773,98.077156,98.13287,98.13723,98.145294,98.1797,98.18289,98.193596,98.213684
PA,97.78119,97.9162,98.07788,98.0932,98.0771,98.16845,98.23912,98.23906,98.243614,98.272095,98.27094,98.291985,98.31588
PR,97.66037,97.82833,97.99721,97.996124,97.980484,98.079094,98.134186,98.13835,98.14618,98.17937,98.18353,98.1941,98.21411
