,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CD,0.008771185,0.0066886423,0.023706537,0.01898309,0.0126828365,0.01368161,0.027636295,0.041470166,0.035272546,0.010529968,0.005562215,0.004044345,0.004356719
CG,0.32248592,0.33095053,0.48378944,0.5385318,0.5410061,0.43815926,0.5421919,0.9475738,1.2956868,1.2631865,0.9925263,1.1109207,1.0917026
CI,0.8404325,0.8060015,0.78240913,0.7616774,1.0387278,0.9943495,1.0786023,1.0412151,1.599685,1.7304871,1.5052224,1.2491331,0.9362841
GQ,0.043282222,0.043279067,0.028763313,0.032836672,0.042080253,0.060574718,0.06344433,0.03216003,0.05320408,0.06138087,0.06620125,0.11430272,0.08021739
GA,0.20817724,0.21231239,0.17766352,0.13284148,0.082836166,0.13744622,0.22928405,0.24432354,0.12251779,0.07955377,0.11868092,0.1259828,0.08790174
GM,0.0118163945,0.016294943,0.021523103,0.019359674,0.020869106,0.019672923,0.04293346,0.06349141,0.081276886,0.048706196,0.03107664,0.027360521,0.02494746
GH,0.7972877,0.7954064,0.7580267,0.80080986,0.9687136,1.1797404,1.2015281,1.0640931,1.28616,1.6186624,1.2517724,1.2684447,1.1400585
LR,0.024652641,0.046500504,0.06095256,0.029302469,0.016322896,0.010889238,0.02529244,0.023197586,0.031778615,0.028266182,0.020886479,0.02410341,0.024312546
MR,0.11118991,0.06407667,0.017186366,0.019902304,0.026224213,0.02174556,0.024915308,0.02631327,0.029357297,0.028036151,0.036239445,0.09427624,0.10533037
NAB,0.13588707,0.17542022,0.13389327,0.31633574,0.63331294,0.5738973,1.1774013,1.0279884,1.1128668,1.3793101,0.9790121,0.80363274,0.9335771
NL,20.088472,19.393175,19.178703,18.28327,17.378143,18.121078,18.458538,18.493265,18.889324,17.708864,16.64777,16.352468,15.341476
