,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
VN,81.96091,66.41758,70.33827,78.96877,79.86768,81.87681,82.43445,82.236786,78.1407,77.8232,83.26726,46.83279,70.38263
BZ,60.05692,67.50192,71.1824,53.604095,62.02967,68.568275,57.135475,62.747417,56.32003,55.556118,75.05515,79.567245,80.71727
BM,48.652443,51.943733,52.02665,43.232746,50.055058,51.356422,58.49146,60.559677,54.653393,54.836685,59.20751,69.695656,76.406395
BN,72.88737,75.05643,66.862976,64.177765,68.06737,68.65941,66.34613,66.906815,65.41677,50.166805,48.621292,41.680088,57.829586
GE,69.70647,60.623367,54.77332,66.28317,63.741543,69.89821,54.31685,63.444817,59.628593,46.443993,65.926094,56.811474,69.389885
RO,79.15077,46.959183,40.9083,41.28899,63.741543,58.480255,72.25607,69.8553,57.759716,57.542877,74.853676,76.19075,76.23423
UA,80.9915,77.740074,82.84919,81.22315,81.53886,83.2884,85.13616,84.63203,80.80361,81.18748,84.63965,78.83253,82.36031
KH,68.91846,74.92208,52.852245,51.841396,69.868195,37.017757,69.464424,68.30736,62.069878,68.35345,51.494633,59.47902,63.127728
IS,67.429756,65.34217,66.60296,67.52885,74.62585,66.58028,79.7512,81.01044,77.503204,59.15938,60.008526,72.36416,77.4634
GW,72.904396,80.68754,74.62499,77.94586,73.9399,67.838036,75.95842,81.07941,68.03904,67.01405,67.25284,70.70124,83.742645
KY,73.62081,61.34763,51.29742,46.05395,55.552963,74.08389,71.300514,73.81928,67.884705,72.04206,75.20797,79.5312,85.38222
SV,38.54689,35.691696,40.03037,60.198246,59.12137,68.46134,62.547707,56.18234,44.64607,66.50986,58.67725,43.278625,60.274216
NI,62.76587,39.475655,40.989166,60.1664,65.52075,51.751205,71.56866,75.49076,70.09858,72.48163,75.79218,66.615654,67.44858
GU,73.646645,71.25086,81.36887,80.67146,71.598885,69.89819,76.96859,78.3121,71.61862,72.03148,72.2518,66.76464,75.80081
TZ,80.925285,79.62695,81.32116,81.39241,82.30314,74.51558,82.62679,81.42741,78.11931,78.102646,80.904976,81.76599,86.74709
KM,73.7591,74.12089,75.52213,77.47736,85.25848,82.38883,86.1061,85.776306,82.23326,84.397316,86.592896,85.69141,89.25051
SC,78.41355,76.228355,77.77758,79.45703,84.64335,80.76257,82.92657,82.72776,78.7995,80.55536,83.998055,69.53876,84.35821
CK,83.33774,82.76854,83.07064,80.90878,81.7446,79.08154,82.22518,79.690735,68.26643,64.39085,75.61832,63.24187,77.16024
ME,55.98378,57.740005,68.03589,61.69523,73.34493,80.22959,58.077972,43.6524,48.913673,48.326057,46.967136,53.482674,78.02552
FO,63.923332,60.647324,63.953922,59.42733,58.261616,52.187187,68.67903,78.41581,54.396637,43.35924,65.35004,51.703762,66.09663
GL,51.82981,-999.0,-999.0,-999.0,-999.0,-999.0,47.919052,56.772614,73.64504,54.483673,60.87431,55.5062,62.13889
ER,83.42488,80.222244,71.815315,72.089325,-999.0,-999.0,53.142086,-999.0,60.36519,69.365974,72.436775,76.320946,80.095604
SO,79.459625,79.22446,81.97694,77.720215,74.90169,66.30752,60.981503,72.63593,68.51547,68.29863,77.42315,67.34776,79.738785
TC,68.82448,72.70604,77.93536,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,68.83396,68.304726,73.04517,62.94341,64.27007,66.354904,67.98456,74.52151,68.35987,66.6468,74.653114,68.28728,78.68658
MP,72.25076,71.063515,75.74027,70.156395,71.598885,69.89819,77.000305,79.056946,75.177956,73.784874,74.08152,66.76464,75.81954
PW,72.06731,72.87923,77.625854,70.249504,71.598885,73.10066,30.657759,57.443615,47.16653,58.670753,62.37557,63.940147,70.05745
IQ,75.55783,73.65669,83.88185,80.47372,82.98794,81.632454,77.481606,76.13886,71.41506,62.737755,65.63957,83.92393,88.34638
KP,77.01321,70.2516,72.23603,72.1457,75.51571,70.69454,76.55448,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,76.63502,-999.0,-999.0,79.6121,-999.0,-999.0,75.61905,75.23115,68.90448,75.557594,69.25342,78.75247
PY,-999.0,74.32383,72.2069,71.44012,62.244217,69.33475,67.74054,65.43165,64.77206,60.236877,67.69318,71.55933,78.00568
KI,-999.0,-999.0,81.57039,80.76837,76.41541,77.84411,85.599655,80.62197,78.55966,78.796295,78.5837,74.66694,79.450294
TV,-999.0,-999.0,79.68439,80.60245,77.73958,71.559685,80.54717,76.53952,75.07665,73.907074,75.366135,73.03995,80.317825
FK,-999.0,-999.0,-999.0,78.66905,78.053444,80.941826,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,83.43925,81.93086,85.23184,77.567116,74.33455,74.643776,75.20562,66.618996,83.638855
NU,-999.0,-999.0,-999.0,-999.0,81.916824,78.63054,83.40761,81.33744,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,66.35037,60.172386,53.53061,67.24446,70.227325,64.14829,86.663666
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.449276,66.53273,53.641525,50.710022,68.13188,71.32768,73.160645
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.70728,79.01366,83.009445,71.95438,84.62897
