,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CO,151453.5,192535.84,202639.14,203548.03,257891.11,238774.62,173530.0,164484.12,141004.5,148125.5,166289.67,212674.44,424200.28
EC,116466.42,130636.0,145134.48,153700.0,164254.84,133982.19,173530.0,150566.12,141004.5,148125.5,154486.67,284695.4,363660.66
GN,129020.65,156699.67,140618.11,134994.16,180591.84,134391.19,184554.0,185526.94,155869.66,184673.5,170401.67,229417.44,378984.62
KW,132237.25,155109.19,126012.805,140557.34,173472.17,143638.44,187370.33,178741.45,154664.5,140765.5,195536.67,231688.44,441908.66
OM,148052.0,166059.94,136111.81,142313.75,212476.17,171784.94,178529.67,177397.62,166641.17,192413.0,156792.67,208053.44,398557.66
PK,139842.5,150945.17,140022.81,140557.34,186786.17,152248.86,183527.67,232830.05,163895.5,151599.5,164083.67,225988.94,408600.66
PE,116466.42,130636.0,159072.31,153700.0,168623.47,139786.69,176995.33,181434.45,203361.25,175725.5,165298.34,281859.3,396718.88
QA,135484.9,150455.94,126012.805,138922.34,185302.47,143779.12,173447.0,214261.44,205645.17,138307.5,150236.67,201497.44,562239.94
UY,218025.42,179491.6,161063.36,153150.0,211405.22,131411.19,198551.5,206861.94,170754.5,206754.83,211170.67,251240.5,419753.62
AW,148799.5,148305.17,137351.81,174859.69,201460.97,173078.78,202955.64,163524.38,144390.5,158318.5,163358.88,235879.44,375835.88
CR,170871.0,147218.0,153396.81,174193.75,183194.0,179502.12,225891.73,176021.64,157060.0,162649.5,158319.08,226359.44,388738.06
CW,146707.28,199648.67,166057.81,169334.27,201460.97,156066.19,202955.64,163524.38,144390.5,158318.5,163358.88,235879.44,375835.88
GY,136833.5,143071.69,128784.36,140982.88,186710.38,143713.19,170747.0,162470.62,134045.5,141166.5,154301.67,209819.44,362333.66
PA,129681.0,150316.5,164117.5,179840.44,181766.6,165036.19,206635.11,176021.64,157060.0,158548.0,166289.67,212674.44,388738.06
PR,132225.42,136830.67,137555.06,160348.38,164254.84,144598.19,182867.0,174726.94,146165.5,153286.5,159855.67,221939.44,374453.66
SR,136833.5,143071.69,128784.36,140982.88,186710.38,143713.19,170747.0,157525.12,134045.5,141166.5,151703.67,209819.44,362333.66
CC,150221.25,136540.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,160405.75,149998.73,145000.86,146476.5,176273.47,134502.56,183323.45,197255.7,190953.27,167846.33,197390.84,300726.12,444117.66
MU,132237.25,158439.3,134068.69,141076.84,180129.17,153532.19,195486.5,171859.94,147236.5,177607.12,170617.5,279170.62,439757.34
NF,154815.5,140243.94,154219.86,138731.34,174349.72,124023.19,161594.0,177200.58,142756.14,137920.67,163563.34,271677.5,418670.66
PH,143970.16,173773.9,157732.36,156327.0,185966.88,191495.31,183078.0,226512.45,191994.64,153801.67,194741.11,316957.0,490362.66
