,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
PG,0.14127965,0.1404677,0.1466466,0.14494719,0.1590909,0.16071428,0.15580292,0.15940021,0.16232444,0.16044803,0.16694933,0.16203243,0.16044803
WS,0.16369942,0.15981579,0.15917291,0.16591877,0.16805477,0.17010714,0.1651408,0.16812296,0.17059809,0.16670072,0.17193785,0.16792646,0.1646684
SA,0.12051767,0.119252875,0.11366264,0.11887409,0.10926574,0.10987469,0.115214586,0.119287126,0.122067414,0.116314605,0.11998721,0.11433966,0.11344538
SG,0.10566994,0.11438636,0.11065235,0.10539051,0.10221029,0.10126246,0.10318352,0.108896755,0.10289105,0.09865416,0.09878803,0.09729596,0.09786772
SB,0.14978129,0.15785939,0.15335146,0.15553343,0.16673814,0.16501382,0.15826952,0.16209222,0.16458862,0.16317344,0.17116591,0.164758,0.16338952
KR,0.1069954,0.105009995,0.09708355,0.10131145,0.099129595,0.08891156,0.09254879,0.096516006,0.09805398,0.09625854,0.096263096,0.098059244,0.09434538
TW,0.10786127,0.116504855,0.11135668,0.10747832,0.102559686,0.10557284,0.10689909,0.1110588,0.11366001,0.11431581,0.115858465,0.11195465,0.1093668
TH,0.1288128,0.12951082,0.12861271,0.13396059,0.12541172,0.1452381,0.14344822,0.14003229,0.14228308,0.14214696,0.14655593,0.13433576,0.13433576
TO,0.17230588,0.1735343,0.17590319,0.1765896,0.17215909,0.17426774,0.16934189,0.16812296,0.17059809,0.16996935,0.17241259,0.16666667,0.16569565
VU,0.15579961,0.15899123,0.15966256,0.16142009,0.17284878,0.1715023,0.16406642,0.16453436,0.16756698,0.17048265,0.1775352,0.17029494,0.16822721
WF,0.17964073,0.18064798,0.18014844,0.18122075,0.17374402,0.17540517,0.1708663,0.17340288,0.17604098,0.17353672,0.18016723,0.17434992,0.17351525
AO,0.14421116,0.14206566,0.14212853,0.14350906,0.1333817,0.13395919,0.12610567,0.1278965,0.1315439,0.13258427,0.13647673,0.13710256,0.1376208
AR,0.123284645,0.12971477,0.12496139,0.12125389,0.1237013,0.13055556,0.12475785,0.12783481,0.12588282,0.12936635,0.14041148,0.13279206,0.13136832
BJ,0.14876582,0.15052904,0.14540696,0.14179789,0.13404453,0.13244618,0.12839985,0.13229755,0.13459738,0.13443859,0.13825803,0.13291979,0.12670332
BR,0.1113612,0.1130094,0.11023947,0.111601256,0.11372584,0.11521595,0.11596512,0.12534003,0.12326259,0.12536116,0.13289145,0.1303772,0.12880932
CM,0.14059965,0.13860717,0.13804828,0.13967031,0.13299513,0.12977226,0.12602054,0.13031197,0.13340719,0.14098449,0.13836725,0.13844852,0.13814068
CV,0.17036065,0.17048618,0.16978854,0.16688898,0.16194904,0.16428572,0.15834624,0.16139133,0.16993551,0.16932781,0.17573428,0.1650407,0.1641397
CN,0.09151133,0.0879807,0.07957875,0.08085349,0.076491475,0.077685356,0.081880406,0.0830643,0.085657634,0.083146065,0.08898599,0.08572618,0.08725204
CD,0.17165117,0.17170863,0.16777278,0.16859943,0.15813805,0.16039285,0.14735258,0.15169308,0.15297055,0.15911894,0.16969697,0.16472591,0.1623318
CG,0.1399172,0.14119181,0.1417035,0.14370702,0.14265971,0.1347686,0.12862419,0.13567224,0.13665137,0.13891026,0.14583655,0.14548625,0.14369793
CI,0.13606048,0.13192464,0.13054691,0.13321476,0.12757133,0.12756303,0.12861583,0.13299191,0.13242957,0.13650905,0.1431995,0.14148131,0.14198501
GQ,0.15830691,0.16146515,0.16078876,0.15897794,0.1482807,0.15070029,0.1439652,0.14644663,0.15449437,0.1537477,0.15748115,0.15326545,0.15291773
GA,0.15099682,0.144045,0.14426094,0.14688641,0.14327395,0.13998057,0.12972066,0.13799241,0.14371394,0.1451554,0.15694092,0.15423901,0.15393259
GM,0.17640631,0.17138499,0.16885838,0.1720102,0.16452873,0.16785276,0.15329053,0.15671504,0.15565734,0.15857537,0.16772152,0.16258292,0.16170299
GH,0.13194837,0.13122605,0.12879336,0.13303691,0.12960352,0.124818765,0.12261134,0.12949316,0.13234815,0.13127476,0.13888443,0.13471442,0.1326467
LR,0.17610553,0.16284785,0.16327603,0.16418408,0.16528614,0.17329931,0.16072302,0.16377118,0.16553842,0.16532421,0.17116329,0.16806552,0.16633226
MR,0.16718255,0.166264,0.17066474,0.17271967,0.16505505,0.16826974,0.16180453,0.16211158,0.1631347,0.16380127,0.16790016,0.1544407,0.15354612
NAB,0.16025251,0.15944494,0.16070105,0.1540623,0.14161737,0.14258869,0.13546395,0.13543949,0.13714021,0.13634983,0.14728211,0.14863457,0.14762595
NL,0.08792212,0.08957855,0.08959538,0.08719368,0.081287876,0.08074211,0.08433576,0.08886673,0.09001248,0.09159746,0.09449565,0.08789014,0.08188202
NG,0.13708912,0.13494945,0.13010159,0.13363306,0.12374219,0.12332623,0.120827824,0.12429378,0.12524289,0.12587649,0.13140999,0.12973516,0.12808208
ST,0.16614972,0.17214012,0.17086844,0.17135595,0.15804517,0.16283962,0.1557031,0.15937056,0.16227832,0.16258694,0.16970281,0.16479401,0.16696763
SN,0.15520847,0.15397337,0.14805283,0.15119736,0.14353448,0.14689991,0.1410227,0.14818186,0.15134376,0.14854376,0.15430959,0.14132844,0.13891026
SL,0.17640631,0.16897997,0.16719104,0.1675203,0.1705214,0.17300257,0.15949576,0.16255936,0.15945347,0.15857537,0.16705534,0.16012959,0.15929021
ZA,0.123554915,0.12034284,0.12557305,0.12313596,0.11455123,0.11031056,0.11555056,0.12191031,0.11534976,0.113990575,0.11558989,0.12030372,0.122170046
TG,0.14463079,0.14327626,0.14078985,0.14040913,0.1325627,0.12800805,0.12979466,0.13574801,0.13382825,0.1388889,0.1387115,0.13804173,0.1341728
AE,0.117879555,0.11909893,0.11783795,0.11375086,0.10694891,0.10793651,0.10960072,0.11479426,0.117832236,0.11129407,0.11569057,0.11333659,0.114295155
AI,0.17821576,0.18036342,-999.0,-999.0,0.17169118,0.17320786,0.16615994,0.16892321,0.17138135,0.16982816,0.17492025,0.16975309,0.16916354
BS,0.14345029,0.1423702,0.14004385,0.13473614,0.13410702,0.13692963,0.13511236,0.13640033,0.13458896,0.1286804,0.13293126,0.1273543,0.12561323
VG,0.17798504,0.17899686,0.17967825,0.1797479,0.17014834,0.17232901,0.1662456,0.16891983,0.17129844,0.16920418,0.17461376,0.16917533,0.168928
DM,0.17411897,0.17626993,0.17492774,0.17532514,0.16899858,0.16921428,0.16281858,0.16598238,0.1681882,0.16667837,0.16914764,0.16957968,0.16284886
GP,0.15538697,0.15759636,0.15847461,0.15503289,0.1491382,0.15244898,0.14504251,0.15234889,0.15386379,0.15276282,0.15500157,0.1515667,0.1511236
AN,0.15811656,0.16250917,0.16133502,0.16631985,0.16191275,0.16313112,0.1554184,0.15853107,0.16116105,0.15934965,0.16385122,0.1585128,0.15812266
KN,0.17861985,0.18272915,0.18022165,0.1799271,0.1732595,0.17334516,0.16653048,0.17048645,0.17289326,0.17120786,0.1747335,0.16983578,0.16972774
VI,0.18118009,0.18064517,0.18049951,0.18064493,0.17173295,0.17421338,0.16748595,0.17002451,0.17240168,0.17085674,0.17615871,0.16952865,0.16917533
AG,0.17266934,0.17408231,0.17505127,0.17531233,0.1670023,0.16923077,0.1622191,0.16409533,0.16628498,0.16514733,0.17077255,0.17025213,0.16984105
BB,0.16491446,0.16871358,0.16767047,0.16821197,0.15874304,0.16657895,0.16221021,0.16373245,0.16681354,0.16589344,0.17039958,0.16400748,0.16125813
GD,0.17300798,0.17574108,0.17371069,0.17401096,0.16639611,0.16909254,0.160769,0.16425338,0.16696042,0.16574846,0.16999033,0.16953492,0.16270527
HT,0.17301548,0.17584065,0.1739391,0.17424133,0.16559462,0.1696846,0.16342878,0.1643282,0.16741572,0.1659176,0.17181963,0.16683581,0.16644147
JM,0.11907514,0.1384211,0.13669364,0.13722251,0.13280122,0.12989546,0.124470435,0.12725757,0.12884204,0.12692975,0.12724948,0.12741573,0.12903792
MQ,0.15804893,0.15934499,0.15888143,0.16067004,0.15310402,0.15571429,0.15354612,0.1546067,0.15179701,0.1534614,0.15759332,0.1481137,0.14883845
LC,0.17293178,0.17602953,0.17398083,0.17436112,0.16739227,0.16871795,0.1611842,0.16460016,0.16651686,0.1661526,0.17136692,0.1643169,0.16023922
VC,0.17300798,0.17408231,0.17359687,0.17374603,0.16631594,0.16985714,0.16200934,0.16503122,0.16696042,0.16574846,0.17026217,0.16447988,0.16081013
TT,0.15292037,0.1564162,0.15690774,0.14569205,0.13972902,0.14011075,0.13252558,0.14028747,0.14193656,0.14443383,0.14812174,0.15401284,0.1535064
CL,0.13521883,0.13972446,0.14026436,0.13459347,0.1297953,0.13077551,0.1299948,0.13384627,0.13149813,0.12955283,0.13188872,0.13426207,0.13297172
CO,0.13072832,0.13775554,0.13666712,0.13523322,0.12891701,0.13078411,0.12102239,0.12359305,0.11942733,0.11418653,0.11838986,0.11802769,0.12125061
EC,0.13407078,0.14102565,0.14013326,0.13650511,0.12974139,0.12900308,0.13408239,0.13839886,0.13870332,0.13687086,0.14013948,0.13479298,0.13152224
GN,0.15499303,0.1552897,0.15333976,0.1577209,0.16097255,0.15829706,0.14852758,0.14949152,0.1501432,0.15619409,0.16046119,0.15697716,0.14865752
KW,0.15076739,0.15356947,0.15101661,0.157202,0.15222074,0.16525288,0.15435393,0.15681498,0.16410586,0.15919901,0.17225121,0.16970281,0.16500707
OM,0.12454424,0.13107012,0.1252258,0.12399318,0.12403846,0.12508929,0.11762364,0.12646328,0.12821183,0.12164912,0.122819036,0.11825382,0.11677036
PK,0.124476016,0.12807882,0.12892315,0.12689017,0.11949436,0.11941043,0.124931246,0.12748711,0.1330965,0.12680578,0.13189283,0.12688306,0.12533046
PE,0.13484663,0.1404945,0.13954823,0.1372525,0.13151042,0.13199195,0.12992987,0.13435028,0.1319086,0.13021395,0.13008387,0.13196354,0.13149211
QA,0.14928037,0.14792101,0.14284582,0.16088632,0.15859988,0.16063887,0.15447736,0.16507873,0.16564624,0.15378782,0.15980025,0.14603117,0.13877922
